"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,69,0
"28-May",,0,0,42,0
"29-May",,0,0,0,0
"30-May",,0,0,21,0
"31-May",,0,0,35,0
"1-Jun",0,,,,0
"2-Jun",0,,,,0
"3-Jun",1,,,,0
"4-Jun",0,,,,0
"5-Jun",1,,,,0
"6-Jun",2,,,,0
"7-Jun",1,,,,0
"8-Jun",3,,,,0
"9-Jun",3,,,,0
"10-Jun",4,,,,0
"11-Jun",46,,,,0
"12-Jun",6,,,,0
"13-Jun",52,,,,0
"14-Jun",53,,,,0
"15-Jun",222,,,,0
"16-Jun",66,,,,0
"17-Jun",,3,0,195,0
"18-Jun",,0,0,192,0
"19-Jun",45,,,,0
"20-Jun",45,,,,0
"21-Jun",31,,,,0
"22-Jun",71,,,,0
"23-Jun",173,,,,0
"24-Jun",313,,,,0
"25-Jun",151,,,,0
"26-Jun",29,,,,0
"27-Jun",83,,,,0
"28-Jun",64,,,,0
"29-Jun",76,,,,0
"30-Jun",46,,,,0
"1-Jul",62,,,,0
"2-Jul",2,,,,0
"3-Jul",284,,,,0
"4-Jul",108,,,,0
"5-Jul",220,,,,0
"6-Jul",202,,,,0
"7-Jul",172,,,,0
"8-Jul",133,,,,0
"9-Jul",92,,,,0
"10-Jul",704,,,,0
"11-Jul",102,,,,0
"12-Jul",92,,,,0
"13-Jul",107,,,,0
"14-Jul",186,,,,0
"15-Jul",302,,,,9
"16-Jul",2160,,,,405
"17-Jul",3062,,,,3849
"18-Jul",9967,,,,8839
"19-Jul",4969,,,,5302
"20-Jul",1128,,,,894
"21-Jul",2832,,,,45
"22-Jul",1968,,,,1
"23-Jul",3263,,,,0
"24-Jul",915,,,,0
"25-Jul",818,,,,0
"26-Jul",1002,,,,0
"27-Jul",1086,,,,0
"28-Jul",1446,,,,0
"29-Jul",970,,,,0
"30-Jul",662,,,,0
"31-Jul",324,,,,0
"1-Aug",111,,,,0
"2-Aug",204,,,,0
"3-Aug",328,,,,0
"4-Aug",206,,,,0
"5-Aug",275,,,,0
"6-Aug",290,,,,0
"7-Aug",367,,,,0
"8-Aug",73,,,,0
"9-Aug",158,,,,0
"10-Aug",148,,,,0
"11-Aug",117,,,,0
"12-Aug",180,,,,0
"13-Aug",106,,,,0
"14-Aug",62,,,,0
"15-Aug",212,,,,0
"16-Aug",121,,,,0
"17-Aug",161,,,,0
"18-Aug",83,,,,0
"19-Aug",70,,,,0
"20-Aug",105,,,,0
"21-Aug",216,,,,0
"22-Aug",226,,,,0
"23-Aug",155,,,,0
"24-Aug",172,,,,0
"25-Aug",51,,,,0
"26-Aug",109,,,,0
"27-Aug",84,,,,0
"28-Aug",112,,,,0
"29-Aug",101,,,,0
"30-Aug",55,,,,0
"31-Aug",94,,,,0
"1-Sep",64,,,,0
"2-Sep",67,,,,0
"3-Sep",117,,,,0
"4-Sep",68,,,,0
"5-Sep",54,,,,0
"6-Sep",48,,,,0
"7-Sep",43,,,,0
"8-Sep",,0,0,189,0
"9-Sep",,2,0,190,0
"10-Sep",,0,0,200,0
"11-Sep",,2,0,196,0
"12-Sep",,0,0,202,0
"13-Sep",,0,0,187,0
"14-Sep",,0,0,183,0
"15-Sep",,0,0,203,0
"16-Sep",,2,0,189,0
"17-Sep",,1,0,190,0
"18-Sep",,3,0,188,0
"19-Sep",,1,0,178,0
"20-Sep",,2,0,194,0
"21-Sep",,0,0,191,0
"22-Sep",,1,0,192,0
"23-Sep",,0,0,194,0
"24-Sep",,1,0,195,0
"25-Sep",,0,0,190,0
"26-Sep",,0,0,191,0
"27-Sep",,1,0,176,0
"28-Sep",,3,0,193,0
"29-Sep",,2,0,189,0
"30-Sep",,3,0,200,0
"1-Oct",,0,0,176,0
"2-Oct",,8,0,183,0
"3-Oct",,0,0,183,0
"4-Oct",,0,0,189,0
"5-Oct",,0,0,189,0
"6-Oct",,0,0,187,0
"7-Oct",,1,0,72,0
"8-Oct",,3,0,178,0
"9-Oct",,0,0,179,0
"10-Oct",,3,0,188,0
"11-Oct",,0,0,182,0
"12-Oct",,2,0,143,0
"13-Oct",,0,0,184,0
"14-Oct",,0,0,185,0
"15-Oct",,0,0,26,0
"16-Oct",,1,0,173,0
"17-Oct",,0,0,180,0
"18-Oct",,1,0,187,0
"19-Oct",,0,0,181,0
"20-Oct",,0,0,181,0
"21-Oct",,0,0,175,0
"22-Oct",,0,0,185,0
"23-Oct",,0,0,176,0
"24-Oct",,0,0,179,0
"25-Oct",,0,0,176,0
"26-Oct",,1,0,178,0
"27-Oct",,0,0,180,0
"28-Oct",,1,0,178,0
"29-Oct",,0,0,166,0
"30-Oct",,0,0,172,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,22,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,33,0
"5-Nov",,0,0,51,0
"8-Nov",,0,0,38,0
"9-Nov",,0,0,81,0
"10-Nov",,0,0,52,0
"12-Nov",,0,0,66,0
"13-Nov",,0,0,56,0
